timestamp,unique_id,status,image_name
2026-03-04 13:56:06,UID_20260304135606_E66FF3,STAY,UID_20260304135606_E66FF3_001.jpg
2026-03-04 13:56:07,UID_20260304135606_E66FF3,STAY,UID_20260304135606_E66FF3_002.jpg
2026-03-04 13:56:16,UID_20260304135606_E66FF3,MOVING,UID_20260304135606_E66FF3_003.jpg
2026-03-04 13:56:28,UID_20260304135606_E66FF3,MOVING,UID_20260304135606_E66FF3_004.jpg
2026-03-04 13:56:30,UID_20260304135606_E66FF3,STAY,UID_20260304135606_E66FF3_005.jpg
2026-03-04 13:56:39,UID_20260304135606_E66FF3,MOVING,UID_20260304135606_E66FF3_006.jpg
2026-03-04 13:56:46,UID_20260304135606_E66FF3,STAY,UID_20260304135606_E66FF3_007.jpg
2026-03-04 13:56:47,UID_20260304135606_E66FF3,STAY,UID_20260304135606_E66FF3_008.jpg
2026-03-04 13:56:49,UID_20260304135606_E66FF3,STAY,UID_20260304135606_E66FF3_009.jpg
2026-03-04 13:56:50,UID_20260304135606_E66FF3,STAY,UID_20260304135606_E66FF3_010.jpg
2026-03-04 13:56:54,UID_20260304135606_E66FF3,STAY,UID_20260304135606_E66FF3_011.jpg
2026-03-04 13:56:55,UID_20260304135606_E66FF3,STAY,UID_20260304135606_E66FF3_012.jpg
2026-03-04 13:56:56,UID_20260304135606_E66FF3,MOVING,UID_20260304135606_E66FF3_013.jpg
2026-03-04 13:56:59,UID_20260304135606_E66FF3,MOVING,UID_20260304135606_E66FF3_014.jpg
