timestamp,unique_id,status,image_name
2026-03-04 14:18:53,UID_20260304141851_2E08C3,STAY,UID_20260304141851_2E08C3_001.jpg
2026-03-04 14:18:54,UID_20260304141851_2E08C3,STAY,UID_20260304141851_2E08C3_002.jpg
2026-03-04 14:19:02,UID_20260304141851_2E08C3,STAY,UID_20260304141851_2E08C3_003.jpg
2026-03-04 14:19:04,UID_20260304141851_2E08C3,STAY,UID_20260304141851_2E08C3_004.jpg
2026-03-04 14:19:05,UID_20260304141851_2E08C3,MOVING,UID_20260304141851_2E08C3_005.jpg
2026-03-04 14:19:07,UID_20260304141851_2E08C3,STAY,UID_20260304141851_2E08C3_006.jpg
2026-03-04 14:19:08,UID_20260304141851_2E08C3,STAY,UID_20260304141851_2E08C3_007.jpg
2026-03-04 14:19:10,UID_20260304141851_2E08C3,STAY,UID_20260304141851_2E08C3_008.jpg
2026-03-04 14:19:11,UID_20260304141851_2E08C3,STAY,UID_20260304141851_2E08C3_009.jpg
2026-03-04 14:19:12,UID_20260304141851_2E08C3,STAY,UID_20260304141851_2E08C3_010.jpg
2026-03-04 14:19:24,UID_20260304141851_2E08C3,STAY,UID_20260304141851_2E08C3_011.jpg
2026-03-04 14:19:26,UID_20260304141851_2E08C3,STAY,UID_20260304141851_2E08C3_012.jpg
