timestamp,unique_id,status,image_name
2026-03-04 12:31:10,UID_20260304123109_26C17F,MOVING,UID_20260304123109_26C17F_001.jpg
2026-03-04 12:31:11,UID_20260304123109_26C17F,MOVING,UID_20260304123109_26C17F_002.jpg
2026-03-04 12:31:14,UID_20260304123109_26C17F,MOVING,UID_20260304123109_26C17F_003.jpg
2026-03-04 12:31:16,UID_20260304123109_26C17F,MOVING,UID_20260304123109_26C17F_004.jpg
2026-03-04 12:31:17,UID_20260304123109_26C17F,STAY,UID_20260304123109_26C17F_005.jpg
2026-03-04 12:31:20,UID_20260304123109_26C17F,MOVING,UID_20260304123109_26C17F_006.jpg
2026-03-04 12:31:22,UID_20260304123109_26C17F,STAY,UID_20260304123109_26C17F_007.jpg
2026-03-04 12:31:27,UID_20260304123109_26C17F,STAY,UID_20260304123109_26C17F_008.jpg
2026-03-04 12:31:30,UID_20260304123109_26C17F,STAY,UID_20260304123109_26C17F_009.jpg
2026-03-04 12:31:31,UID_20260304123109_26C17F,STAY,UID_20260304123109_26C17F_010.jpg
2026-03-04 12:31:32,UID_20260304123109_26C17F,STAY,UID_20260304123109_26C17F_011.jpg
2026-03-04 12:31:37,UID_20260304123109_26C17F,STAY,UID_20260304123109_26C17F_012.jpg
2026-03-04 12:31:39,UID_20260304123109_26C17F,MOVING,UID_20260304123109_26C17F_013.jpg
